,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
0,8734,434918440,643882679,4467389,0,134665,0,518734770,191951,28.59,5.66,93.4
1,174,328098497,509603460,3741346,1347584,21722,2632,479502978,200956,28.11,5.32,110.4
2,267,381190223,602084199,4511125,483328,10814,944,539332247,225912,28.24,5.26,93.3
3,172,308602778,487407653,3525885,0,8962,0,414010310,159354,25.56,5.11,93.3
4,13802,446922202,554309775,3526580,0,169056,0,433167664,140532,26.03,5.69,93.3
5,779,378463878,640797728,4474240,0,18334,0,563523497,230902,25.14,5.27,100.3
6,372,265777971,418188048,2717783,0,5188,0,396982634,160211,24.29,5.12,110.2
7,47,261241387,421420608,2839944,512000,3582,1000,396599892,161462,25.28,5.06,104.0
8,125,292416492,460087061,3129335,0,4955,0,422386351,176426,25.56,5.03,103.7
9,8944,432177060,637916714,4152990,0,106513,0,590557728,267067,26.28,5.27,103.3
10,185,332712037,507233834,3266745,0,13273,0,473038444,196484,26.01,5.16,103.1
11,149,284158908,461274463,3271773,0,3749,0,418357320,179944,25.35,5.03,102.5
12,133,253875363,434915365,2801438,167936,5997,328,344933798,117285,23.51,5.06,102.0
13,187,202869727,363559297,2243970,0,1723,0,284190348,107851,23.87,5.06,101.8
14,4957,330907652,473482902,3182106,0,77679,0,384002971,141509,26.36,5.25,101.2
15,2881,408582118,662341678,4465652,0,28928,0,602305537,248749,25.33,5.25,101.6
16,468,244452680,387233492,2346400,0,4795,0,313165682,113556,24.1,5.17,101.6
17,267,296049596,464256680,2694437,196608,3315,384,422251279,137968,23.24,5.09,101.1
18,157,228101203,377355820,2521489,0,2583,0,342947145,140006,24.26,5.03,95.9
19,3430,360240678,536068635,3708507,0,106285,0,501793304,222259,26.61,5.24,95.9
20,1949,312609994,499074880,3692169,0,26437,0,456791744,186826,24.64,5.17,105.1
21,392,284613819,450328655,3264734,0,4814,0,436119567,185616,25.07,5.05,97.5
22,399,253342222,415437481,2919322,167936,2097,328,393326814,183295,25.18,5.01,97.3
23,392,287915826,461830201,3046696,0,2983,0,437248576,183246,23.58,4.95,97.3
24,6178,372902090,518819466,3644320,0,88786,0,477569192,194031,26.27,5.29,97.2
25,2329,286958403,444337725,3004794,0,10962,0,435486268,177189,25.45,5.18,102.4
26,415,278589661,464902283,3170980,0,4977,0,413119985,169474,24.79,5.09,102.0
27,333,306006220,522058203,3707135,225280,2917,440,452358920,170323,24.55,5.03,101.7
28,289,267775480,420690983,3120680,0,5218,0,401381731,165981,24.96,4.99,101.1
29,5196,363887088,546255355,3698374,0,86917,0,502366295,199774,26.78,5.22,100.7
30,183,277220053,476729818,3254121,0,25070,0,407428449,179441,25.53,5.17,100.8
31,54,258332323,434826488,2727277,0,7532,0,390229906,138320,23.32,5.1,100.8
32,169,257065316,403562728,2705676,167936,5054,328,379722871,146947,25.4,5.11,100.2
33,108,350531358,580709185,4032554,24408064,2222,47672,524871298,200194,24.15,5.03,100.2
34,7869,360702852,530186127,3841819,0,70139,0,465298119,195309,25.99,5.29,99.7
35,1004,335731376,532958066,4025633,0,78047,0,509550974,221485,26.58,5.23,100.3
36,249,281251713,454064780,3296437,0,5823,0,434574370,185858,25.36,5.11,100.0
37,82,229747945,381562004,2567509,425984,3000,832,350299960,147250,24.24,5.05,99.7
38,91,296064580,503902739,3517448,0,2054,0,460774366,165529,24.42,5.02,99.6
39,8592,264374179,384725870,2349513,0,80963,0,290973178,108906,25.03,5.3,99.4
40,885,478711881,708478426,4759425,0,78813,0,660628189,277029,25.19,5.32,99.8
41,137,243027910,396224508,2680143,0,5867,0,379608271,163457,24.53,5.09,100.1
42,98,290448734,472502521,3363558,167936,3569,328,439714608,169529,25.64,5.09,99.9
43,97,283482500,484006013,3111132,0,2476,0,380798952,157312,23.9,5.0,99.5
44,12604,379612322,511055778,3502080,0,195897,0,463294210,125367,25.98,5.46,99.1
45,668,244575563,409988758,2800930,0,17126,0,374110500,164979,24.87,5.21,99.2
46,127,290241928,487936386,3152746,0,6983,0,416486311,177628,23.44,5.12,99.4
47,218,306000492,479500057,3469850,196608,8185,384,436904246,183411,25.57,5.08,99.4
48,323,237104999,404666768,2875574,0,1839,0,384643024,143466,24.52,5.02,99.0
49,8831,410581024,612308082,3945969,0,114356,0,562394718,205033,24.41,5.22,98.9
50,773,297558582,480644098,3264491,0,13666,0,454419259,213181,25.49,5.16,99.1
51,355,221962347,365808529,2476855,0,5326,0,331473017,135042,24.56,5.08,99.1
52,174,320887619,532737203,3541604,167936,3075,328,511913436,201310,24.07,5.06,99.0
53,202,209565073,321452010,2163726,0,1727,0,310122790,125540,23.66,5.01,98.9
54,7379,415553620,602154798,3692860,0,87896,0,579341771,241426,24.98,5.28,98.7
55,4088,327401040,520193101,3567362,0,75673,0,507961706,189296,26.34,5.22,98.9
56,190,211041164,347912076,2306529,0,5180,0,310150267,127665,24.48,5.11,98.8
57,170,314917299,532967118,3610931,225280,3588,440,497728701,211105,23.9,5.07,98.7
58,123,182551842,284987089,1675487,0,1586,0,197394979,77464,23.59,5.01,98.4
59,7011,361226841,554696358,3686674,0,80287,0,481248610,187278,24.27,5.31,98.3
60,486,244519965,408682023,2927952,0,12188,0,363430701,164573,24.71,5.14,98.6
61,437,269173658,433518896,3068828,0,11336,0,404170570,171585,25.07,5.09,98.8
62,346,390673396,637508232,4581252,167936,4532,328,595127983,262691,25.31,5.03,98.6
63,100,236380128,380427491,2366434,20672512,4247,40376,356534337,136454,24.25,5.03,98.4
64,7645,348814865,491911151,3139859,0,86140,0,448809074,190803,25.08,5.3,98.1
65,332,372769233,570160249,3603455,0,23183,0,538534475,208025,24.46,5.18,98.2
66,290,245403827,405692000,2826957,0,6245,0,357013398,155646,25.12,5.02,98.2
67,181,327720747,480685110,3369129,454656,44838,888,430133672,172760,25.38,5.11,98.3
68,296,302359260,511440260,3281455,0,4266,0,473169552,210386,24.22,5.07,98.4
69,7489,384577933,568354911,3781142,0,86836,0,531436017,234570,26.21,5.29,98.3
70,269,279369784,445198026,3059835,0,10471,0,419081056,187188,25.6,5.18,98.6
71,184,290851166,462672168,3184161,0,9569,0,437885544,183973,25.36,5.09,98.5
72,188,269744071,438682182,2968260,167936,6011,328,391783028,145974,24.98,5.11,98.8
73,949,369545890,609049789,4316948,0,15253,0,524283844,226271,24.51,5.05,98.5
74,6437,343090808,510093334,3046271,0,87661,0,498135641,186839,25.69,5.38,98.7
75,188,276172794,434370771,2770336,0,81186,0,376083838,127880,24.06,5.23,98.9
76,373,357303600,597536839,4333005,0,12089,0,499771991,215902,25.28,5.07,99.1
77,118,210071652,331573023,2090972,253952,2857,496,301746141,93667,23.67,5.04,99.0
78,97,287997110,454350809,3081195,0,1840,0,413476913,158272,23.76,4.97,99.1
79,7524,345621001,511487144,3355080,0,85615,0,427415408,188491,25.95,5.25,98.9
80,2508,252682225,387617188,2763531,0,10262,0,363595903,119766,24.18,5.11,99.1
81,306,318891184,507757374,3676531,0,11071,0,472299407,180954,24.27,5.01,99.0
82,417,247596878,416801241,2862239,167936,3856,328,388665394,163553,24.92,4.99,99.0
83,341,252182426,404320120,2751016,0,1175,0,332930558,144190,24.45,4.92,98.6
84,4726,338487671,521132010,3470098,0,82065,0,456291413,198915,24.51,5.24,98.5
85,1864,271799728,451699334,3159555,0,6619,0,411648398,177798,24.81,5.08,98.6
86,349,263828877,437305860,2779485,0,9524,0,383447116,145816,24.04,5.06,98.6
87,189,279610695,469339890,2962913,196608,3067,384,392602450,143019,23.39,5.06,98.5
88,52,284221115,473900899,3499609,0,1489,0,453718880,185677,25.57,4.99,98.4
89,5020,329129441,478407462,3158452,0,82477,0,464169821,211666,25.78,5.27,98.3
90,269,293995667,486202026,3258799,0,12680,0,448007294,187007,25.62,5.14,98.5
91,409,325482684,524806424,3686393,0,9850,0,485434861,198348,24.85,5.12,98.3
92,297,264330184,401258069,2475093,167936,7513,328,350283621,144293,24.15,5.07,98.1
93,65,269161692,434333359,3115060,0,1455,0,413966548,177266,24.68,5.03,98.0
94,6753,407759457,616405457,4034556,21106688,77928,41224,550352432,217034,24.57,5.23,98.1
95,84,255362103,418871523,3003393,0,70923,0,383597171,108473,24.71,5.13,98.4
96,240,235207021,388071062,2584652,0,10550,0,314078560,113717,24.21,5.08,98.7
97,324,348144504,583557790,3966041,425984,3632,832,547945699,214502,25.34,5.08,98.5
98,79,262031158,434294869,3088581,0,5377,0,405188318,172715,25.38,5.01,98.4
99,3409,356013311,548108284,3805423,28672,94211,56,488925383,211820,25.61,5.25,98.3
100,481,295163217,489687991,3350958,0,21715,0,418832065,185958,25.61,5.14,98.5
101,185,339383976,546812642,3811490,0,5508,0,514303331,220444,24.43,5.08,98.3
102,116,188461028,342693282,2167215,167936,8803,328,267615447,112772,24.0,5.04,98.5
103,135,291460032,513636008,3477315,0,1768,0,387888044,172719,24.2,5.0,98.4
104,4611,340278972,565183333,3754811,0,87682,0,415595659,173999,26.55,5.24,98.6
105,1258,352758127,552708695,4004495,0,19620,0,497243377,205629,27.08,5.18,98.8
106,529,227514639,373416407,2708847,0,8157,0,346026001,151942,25.1,5.07,98.8
107,314,347932286,559380190,4032884,196608,4398,384,489788174,199417,24.11,5.12,98.7
108,174,204394823,341043889,2275895,0,1723,0,334916046,130896,24.31,5.07,98.4
109,6225,357978011,512558516,3374806,0,84040,0,453395389,166929,25.23,5.24,98.3
110,1250,282512690,480125307,3003046,0,23748,0,431191074,180151,24.18,5.2,99.0
111,233,242621135,385439975,2801162,0,3853,0,381211783,160814,24.19,5.02,99.3
112,294,273664923,470671460,2978595,167936,5584,328,371349953,150564,24.04,5.09,99.3
113,178,251750913,390376160,2723769,0,1960,0,335410484,148541,24.31,5.01,99.0
114,8355,317777336,492629588,3040433,0,74350,0,428024879,221854,26.7,5.22,98.6
115,1910,351054559,581376795,3835816,0,79553,0,537232418,224881,24.5,5.22,98.9
116,405,243764462,409240284,2759111,0,4905,0,350328690,143098,23.78,5.08,98.9
117,217,347584928,565575679,3717467,196608,6130,384,492158919,226152,25.31,5.05,98.5
118,103,243039395,400210897,2898779,0,1959,0,375533488,147234,24.95,5.01,98.4
119,6663,374797068,567515589,3787390,0,88650,0,516372113,203399,26.8,5.29,98.2
120,166,295843638,442140358,3156811,0,16009,0,388836465,154949,24.96,5.1,98.8
121,212,320409123,431622464,2782618,0,9589,0,411021681,153066,27.67,5.49,98.7
122,4480,1036761252,1012809976,6454562,171008,161839,334,912990061,392791,28.22,5.44,98.6
123,162,234715103,364215831,2499869,5677056,13046,11088,341433302,130608,24.38,5.13,98.5
124,7465,377822454,521677427,3340209,0,112420,0,490265975,186866,25.83,5.28,98.6
125,1040,315282513,515184081,3202985,20729856,24703,40488,452710232,180120,23.99,5.19,99.2
126,198,258396893,423407644,2910081,0,8634,0,396721007,160183,25.24,5.09,98.9
127,213,237207184,382548858,2706034,688128,3124,1344,333875294,134791,24.97,5.04,111.5
128,146,349582396,584133713,4146780,339968,3353,664,515564025,215810,24.44,5.08,101.1
129,6170,332291559,489559061,3424825,0,77391,0,424169477,168852,26.17,5.25,100.6
130,155,357789825,585811993,4195901,57344,15044,112,515200790,221849,27.1,5.18,100.6
131,95,285472880,458896145,3369515,0,2681,0,432205332,168632,25.2,5.0,100.3
132,264,302267638,485986681,3273011,0,7516,0,443596075,175177,23.87,5.1,100.0
133,195,232840877,379940089,2534519,483328,11076,944,362183143,157341,24.32,5.03,99.9
134,14191,339193093,532449112,3625832,0,77933,0,463732576,223511,27.19,5.3,99.7
135,647,289574959,479458438,3371150,0,75656,0,436994360,186584,24.84,5.21,100.1
136,436,349734497,587488477,3981470,0,5603,0,547743530,217631,25.18,5.06,100.4
137,203,261685977,442017090,3013166,0,4852,0,400798182,180990,25.62,5.02,100.0
138,215,187570288,344437614,2358762,167936,2619,328,296988688,106804,24.03,5.06,99.6
139,7530,367066781,531219368,3501499,0,110240,0,500699526,203169,27.62,5.25,99.4
140,1719,414705254,642603519,4227456,0,25302,0,574618029,229606,25.22,5.21,99.9
141,234,221475183,350574825,2221226,0,1856,0,299895493,108301,23.94,4.97,99.8
142,247,331082612,523405002,3419040,0,2964,0,499423855,176933,24.45,5.04,99.7
143,404,269068508,434893120,3203630,196608,2569,384,413231037,169169,25.28,5.05,99.6
144,6947,359599285,538106000,3804471,0,83426,0,475477734,188208,27.33,5.37,99.3
145,1936,305708795,483696711,3739055,0,14302,0,434204730,194476,25.74,5.13,105.5
146,185,244559807,388303876,2436103,0,4191,0,331769891,131638,24.9,5.05,97.2
147,231,330733910,536346372,3644062,0,3323,0,503942422,207592,24.34,5.06,97.0
148,244,213030751,320177599,1919115,167936,2603,328,309790532,91674,23.41,5.0,97.3
149,5893,443382904,633250735,4053064,0,110788,0,594556159,252723,25.92,5.22,97.3
150,2136,312326014,491308292,3488481,0,8526,0,480918646,214126,26.04,5.06,106.9
151,418,274588728,469693610,3175785,0,2508,0,419789531,175499,25.75,4.96,98.1
152,284,344546132,560623555,4089556,0,2536,0,538174651,229549,26.27,5.02,98.1
153,140,222580168,361329327,2591710,225280,6251,440,343038399,137745,24.3,5.04,97.9
154,4966,376023500,549203010,3848056,0,120483,0,472454299,193116,28.72,5.35,97.7
155,908,392329877,610860168,4152934,21184512,95590,41376,564738963,231107,24.96,5.25,98.3
156,93,262546621,477377989,3199752,0,4827,0,407267715,191539,25.5,4.98,98.3
157,262,276409719,451840402,3099596,0,4668,0,415825981,171069,25.01,5.05,98.8
158,351,254662692,411340258,2950295,225280,2768,440,381915853,141668,24.6,5.05,98.8
159,5629,365355781,566429602,3710666,0,121934,0,461152598,208906,25.52,5.25,98.6
160,1007,298226381,487189650,3538431,24576,9701,48,468321847,196025,25.64,5.14,107.3
161,117,241443496,381273056,2790243,4096,5351,8,364394010,141990,24.56,5.08,99.4
162,476,360524937,525297139,3357933,0,52804,0,434694290,169578,23.96,5.2,99.4
163,116,246285212,406671122,2717249,253952,9945,496,369005393,153668,25.16,5.08,99.3
164,6246,369672750,561929191,4037188,0,115066,0,524379679,222724,26.25,5.26,99.0
165,360,275566909,451226621,3123822,0,10741,0,398790553,146282,24.83,5.16,99.2
166,309,259385918,412124522,2961423,0,3734,0,386583186,160431,24.92,5.04,99.2
167,526,367710555,582761639,4267021,0,4996,0,569426235,232257,25.48,5.08,99.1
168,320,237131754,384438424,2370672,167936,7831,328,358635539,137142,24.01,5.05,98.9
169,2704,402004898,589328885,3912400,0,95837,0,540303649,215026,26.4,5.25,99.0
170,714,261760741,426705189,3007801,0,15105,0,351432152,137784,25.13,5.1,99.2
171,66,244857092,385799927,2588090,0,4666,0,343788655,140468,24.13,5.05,99.1
172,147,318986088,510622878,3586589,0,3808,0,463935685,170254,24.64,5.09,98.9
173,90,223698405,366507197,2408109,225280,6293,440,328804257,146315,24.98,5.04,99.1
174,6634,355246954,534353752,3601626,0,114458,0,442300015,186960,26.48,5.31,98.6
175,1731,348138654,556226735,3954998,0,76793,0,532827633,204702,23.89,5.3,99.1
176,187,215329478,356076693,2213817,0,2656,0,304980573,110595,23.88,5.02,99.0
177,183,232741868,388064481,2483118,0,1880,0,373171359,153754,25.37,5.0,98.9
178,272,385399857,632099218,4506503,167936,2950,328,594891455,221858,25.14,5.04,98.6
179,9809,356089409,527909441,3539757,0,91769,0,466154496,199300,25.61,5.2,98.6
180,1395,263817991,421917524,2703104,0,13103,0,337259251,139824,25.06,5.16,99.0
181,202,279009638,483153599,3345227,0,4245,0,398174928,160827,24.38,5.06,98.7
182,125,208264665,351029415,2289574,0,2552,0,294692554,121716,23.55,5.03,98.5
183,144,282517491,491362979,3373754,196608,3021,384,437353112,187110,25.06,5.03,98.6
184,6559,379534489,564019569,3909537,0,75586,0,509537981,191283,25.93,5.27,98.7
185,844,265681519,429374374,2820193,0,11877,0,383377674,171601,24.3,5.14,98.7
186,594,278633876,477369578,3137687,20877312,9471,40776,414472867,134977,23.98,5.14,98.8
187,273,209945482,314303819,2155741,0,37168,0,311589814,124408,23.77,5.14,98.6
188,206,315412893,498999114,3299732,225280,4679,440,469221575,185742,24.73,5.06,98.2
189,10561,349849328,515354494,3579159,0,87131,0,460536680,239579,26.43,5.29,98.4
190,890,259966074,415528273,2737774,0,22231,0,371619392,139694,24.1,5.19,98.6
191,417,278353325,445952250,3205628,28672,6136,56,419710137,182858,26.0,5.05,98.5
192,389,373628700,595023645,4145150,0,5301,0,568210372,240581,24.79,5.11,98.2
193,227,204222350,323492018,2093915,282624,2620,552,275560664,87817,23.84,5.03,98.0
194,5213,389386303,574493803,3439380,0,91541,0,556605600,177141,24.64,5.27,98.0
195,233,287522836,475989088,3288460,0,74000,0,418966157,175967,24.96,5.21,98.5
196,597,209126824,361773159,2472950,0,6768,0,298674519,118489,24.98,5.06,98.3
197,468,340716486,563940425,3917756,0,3408,0,533482727,221457,24.31,5.0,98.7
198,128,212523923,364111514,2074609,167936,3205,328,310598483,137126,24.2,5.06,98.4
199,5691,426908409,642525383,4353443,0,108066,0,542268380,201110,25.89,5.27,98.2
200,271,203557496,365772704,2269706,0,10364,0,258780463,112527,23.69,5.17,98.2
201,132,274234246,447865634,2837266,0,3311,0,405499923,164351,24.17,4.97,98.2
202,131,195610325,318851729,2027597,0,8401,0,311546731,132543,24.68,5.0,98.4
203,347,340906857,550465547,4013989,167936,2577,328,520838691,200017,24.15,4.95,98.2
204,6280,273642298,398784845,2759624,28672,64501,56,361332081,145202,24.74,5.24,98.0
205,2081,245879024,419060384,2599942,0,16647,0,334175868,95397,24.23,5.17,98.3
206,471,265579772,450269639,3117845,0,3893,0,415214976,174717,24.3,5.05,98.1
207,294,256094539,412935708,3020551,0,1995,0,395044636,159604,25.82,5.02,98.0
208,257,310338091,491131630,3490379,167936,5602,328,427671052,159012,23.84,5.02,98.0
209,4931,306580646,450041791,2992052,0,63403,0,437238975,183615,25.18,5.24,97.8
210,677,316355592,524150997,3396109,0,19444,0,468753151,195635,24.3,5.12,97.9
211,92,201788386,318027919,1957252,0,5224,0,288259185,113446,23.53,5.05,98.1
212,118,313723579,516390762,3685018,0,3098,0,487292923,200219,24.99,4.99,97.9
213,91,206643470,342302911,2522627,196608,4578,384,315006570,126105,23.96,5.01,98.1
214,6006,388997393,604775058,4307307,0,71376,0,527378625,196682,24.93,5.31,97.9
215,458,235422449,378323270,2735821,0,17336,0,333828564,132305,24.27,5.2,98.0
216,720,216339092,372091950,2893573,0,8650,0,316963910,130099,25.04,5.05,97.9
217,560,350884297,586114009,4101185,19283968,2483,37664,541081715,213038,24.81,5.05,97.8
218,517,259819696,430916763,3070154,225280,2750,440,405159391,157624,24.97,5.01,97.7
219,10144,363878138,525959310,3524434,0,85629,0,485980232,196039,26.73,5.25,97.6
220,200,292653612,501284954,3670030,0,22731,0,426982984,178017,25.61,5.13,97.8
221,121,304945649,491347980,3667711,0,4617,0,462238815,198376,25.7,5.07,97.9
222,317,253178253,418386233,3042130,28672,3247,56,384920277,165281,24.62,5.06,98.1
223,167,262874722,447538807,3024950,253952,2657,496,396635063,144056,23.42,5.07,98.1
224,7023,346697884,552618417,3928761,0,92062,0,456216003,190968,25.61,5.24,98.1
225,1464,242419409,421917956,2874211,0,8635,0,354430986,144252,23.87,5.12,104.3
226,241,205193206,353337361,2218904,0,3503,0,318654090,121229,24.75,5.05,103.7
227,178,363571827,597769073,4177562,0,8353,0,536416038,223997,24.61,5.01,98.1
228,84,227762388,380871789,2606211,167936,2242,328,365769261,159150,24.17,5.0,98.0
229,4838,307533595,461735869,3371640,0,72195,0,401544675,162487,26.43,5.3,97.8
230,897,359639946,580567621,3775356,0,21057,0,529830803,240552,24.66,5.11,98.2
231,148,245067861,405975030,2753340,0,3492,0,375513639,147244,24.21,5.02,97.9
232,190,310529247,509287425,3491524,0,5443,0,450932968,155511,24.6,5.07,98.0
233,1117,187973149,311648180,1918025,196608,2893,384,301924656,118531,24.11,4.98,98.1
234,4845,328361248,497857654,3263533,0,81143,0,434021689,204789,25.36,5.29,97.8
235,1615,289425905,486591135,3564067,0,101355,0,440907249,181867,26.08,5.14,103.3
236,326,300412813,479349830,3404921,0,4325,0,461107823,202245,25.43,5.01,98.0
237,200,333469569,562774785,3912885,0,2422,0,517012585,203147,24.14,5.02,98.0
238,215,265037009,419020766,2784624,167936,3019,328,365204455,132783,23.93,5.08,97.7
239,5714,320008363,469726774,2960617,0,86325,0,367324735,164088,25.6,5.3,97.8
240,512,280853896,455086578,3187767,0,8049,0,417577965,153020,25.19,5.14,98.1
241,340,279852793,451131886,3097800,0,3987,0,441880469,173037,24.02,5.05,98.5
242,378,199981547,350114604,2353873,0,1837,0,308853015,118578,23.8,5.07,98.6
243,481,326149205,531603942,3675760,196608,2981,384,488723164,199777,25.18,5.01,98.2
244,6870,351321031,519136203,3539074,0,88511,0,471813322,204335,26.9,5.26,98.0
245,785,267287155,451268945,3119109,0,7582,0,414396771,187802,24.11,5.17,98.6
246,245,242616986,410455747,2903322,0,3246,0,350348465,151947,25.34,4.99,98.4
247,539,349850529,566429484,3861810,0,5820,0,531399722,229291,24.45,5.06,98.2
248,203,247450799,397100558,2656867,18968576,3924,37048,376256298,159529,26.12,4.99,98.0
249,4195,346470635,516881240,3228079,0,82815,0,454612528,156235,24.83,5.34,98.1
