,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
276,8560,433879096,0,280,0,3187041,280439950,429227772,213078,25.2,5.22,111.8
277,267700,569615712,46510080,15353,90840,3975048,371502763,453374076,237888,37.36,6.53,111.5
278,122387,612319997,0,1168,0,4720089,391897304,538479156,320521,28.47,5.44,111.3
279,8058,462904368,0,355,0,3234603,283461377,413438797,226703,25.1,5.14,130.8
280,5967,499959942,0,277,0,3945053,299486796,458729074,256298,26.56,5.08,118.4
281,19424,666349229,1417216,5294,2768,5134485,414587936,633191982,341051,26.06,5.42,99.9
282,213612,652969899,44937216,14114,87768,5248910,484727547,588524134,329915,38.13,6.52,100.1
283,94917,493203762,0,1087,0,3754046,302836701,386349734,210595,25.83,5.42,99.9
284,12526,445937200,1490944,635,2912,3234638,290948940,439479418,177109,26.25,5.3,100.5
285,312994,1172585227,8675328,22376,16944,7125012,949316963,933028345,1548717,36.9,6.22,106.5
286,136294,797873329,2093056,2025,4088,6392642,533610457,741106923,436865,30.42,5.67,99.2
287,257596,506236083,44589056,7847,87088,3429144,363901455,469049334,237336,36.31,6.41,99.2
288,80265,649584051,0,1071,0,4830388,440976735,648705857,348006,28.83,5.28,99.6
289,14400,507651760,0,142,0,3929225,295380206,454489828,267968,25.41,5.16,99.9
290,17447,647907690,18841600,2231,36800,4679961,443929072,639354167,314559,24.95,5.26,112.0
291,120775,579110894,1732608,4176,3384,4422539,412805649,548262830,270441,29.62,5.53,112.3
292,184983,547299933,44560384,9738,87032,4741423,412218907,519363810,304185,37.34,6.52,98.9
293,59569,572717963,0,1424,0,4905594,383724287,509414907,297675,28.36,5.38,98.7
294,10524,482007243,0,326,0,3725895,314740823,443109492,235473,25.89,5.2,104.3
295,46403,516922776,0,1144,0,3946116,330621118,502184892,269442,25.48,5.1,118.7
296,6071,445990942,1388544,514,2712,3170206,281650686,381211762,194423,27.96,5.56,118.5
297,206775,700202000,44646400,29635,87200,5400563,502204844,639903451,330557,40.2,6.89,100.8
298,141397,657058500,0,4357,0,5433252,463186796,556633827,326534,40.06,6.53,100.5
299,37349,369897903,57344,5247,112,3371170,257723841,339289884,231229,40.12,6.48,112.3
300,94255,565117537,143360,1423,280,4695777,422776430,537879832,321612,36.75,6.23,118.6
301,93220,578383937,0,1735,0,4726157,376389735,535481793,294181,27.13,5.16,109.8
302,130737,715031451,827392,12062,1616,5567124,511965552,665925339,337849,29.63,5.45,100.2
303,30304,590520005,0,1186,0,4167107,372802021,520710713,301897,29.11,5.23,100.7
304,8155,737831704,0,328,0,6117788,481263951,709132933,419518,29.5,5.07,105.8
305,10824,535506472,24084480,326,47040,4050479,333419236,483534831,267963,27.02,5.09,124.2
306,4390,422945870,0,165,0,3465599,258032153,394413489,235455,28.72,5.05,109.3
307,120897,841630593,483328,6596,944,6189246,571013852,760828883,393189,27.02,5.38,101.9
308,33252,442996421,0,2032,0,3758005,281027786,403554220,255474,30.73,5.28,101.9
309,22959,627693386,0,437,0,5015683,398497647,536927999,291524,26.69,5.12,102.5
310,8808,465155305,2297856,334,4488,3535399,298981123,417523595,207027,26.47,5.41,127.1
311,140175,626669385,44896256,5581,87688,4699071,394323985,525838966,262874,36.19,6.33,107.9
312,46641,412461164,0,650,0,3389516,257706793,350490605,235541,29.49,5.56,107.3
313,179918,682766296,0,11756,0,5182911,453934623,598098064,342679,26.72,5.38,99.7
314,61291,722188000,0,682,0,4865383,472724713,695156097,348119,24.75,5.17,108.5
315,14009,551665859,4669440,1347,9120,4058841,342224413,519242397,278095,28.73,5.63,126.0
316,115976,476306557,44589056,5719,87088,3738108,332098137,458697408,240467,33.98,6.13,111.2
317,200444,693373375,0,13054,0,5423004,489495011,632810751,332123,29.91,5.62,101.6
318,92379,555215951,0,2158,0,4084540,366708856,516598108,246555,25.72,5.44,102.0
319,22482,610155525,0,712,0,4447796,371663790,557218535,315978,27.55,5.1,102.3
320,16016,559730725,2519040,1252,4920,4318266,353659925,515880410,264223,29.1,5.57,126.0
321,84207,387329444,44531712,5028,86976,3343994,245190527,339067017,214800,36.55,6.27,101.6
322,72816,583388836,1118208,980,2184,4630198,386246029,535261279,286650,26.55,5.52,100.9
323,163380,693349535,0,8603,0,4963619,462483398,568622983,266848,27.09,5.39,100.9
324,12027,521023836,0,562,0,4319910,307807796,469598518,263341,28.3,5.14,112.4
325,13625,649837045,2461696,839,4808,4701196,408949535,606533916,314233,27.47,5.63,126.1
326,135313,472781063,44449792,3648,86816,3772605,313955251,438591071,200878,33.26,6.11,103.6
327,26131,417961782,0,301,0,2972829,261037370,382219845,163890,26.07,5.59,97.5
328,165518,521325189,0,8702,0,3386590,378462279,469902337,221682,25.58,5.32,97.9
329,45567,625368614,0,489,0,4598803,416838328,574316856,276350,27.03,5.11,108.0
330,9495,578011482,2547712,746,4976,4692953,360266789,540027136,320637,33.87,5.82,122.7
331,98848,488279564,44531712,6770,86976,4031473,351861636,472379857,246466,31.24,5.91,106.5
332,28092,469703933,0,229,0,3569477,301417424,451463876,235764,25.84,5.38,105.9
333,182764,836752239,0,8744,0,6048714,558480304,698169379,356732,28.2,5.4,105.3
334,48966,535773449,0,359,0,3993286,340449244,494555502,262665,26.92,5.17,105.6
335,46547,527911239,40882176,4351,79848,3985750,337918201,497464770,246476,32.44,6.19,119.7
336,146520,461857033,29659136,4894,57928,3664093,296853735,425611362,244472,28.84,5.65,99.7
337,18936,486405572,0,3136,0,3512009,296422604,436446236,212458,27.36,5.46,99.8
338,143661,764494215,0,14996,0,5868757,535392294,713857693,377170,27.77,5.3,99.9
339,20992,484944548,0,721,0,3483140,306029423,428090137,212678,24.47,5.16,112.8
340,47787,449314541,32100352,1411,62696,2950574,264595347,405071348,207167,35.07,6.38,117.9
341,82701,631490731,14983168,4709,29264,5179053,421071995,605913954,337264,29.36,5.49,101.1
342,12478,509277828,0,315,0,3752767,321171239,498435820,272433,26.4,5.51,101.0
343,172951,595774027,0,5937,0,4799109,418066030,542764255,275551,27.16,5.34,101.0
344,11047,398745529,0,723,0,2894451,253886226,373541447,192729,25.48,5.09,115.3
345,62206,662393234,32100352,1192,62696,5407283,440127147,620516699,368234,37.34,6.41,115.3
346,126886,570257569,17018880,3877,33240,4778230,391250098,500297857,303807,29.48,5.45,99.4
347,18349,560896861,0,2698,0,4493385,359678066,531762057,300238,27.3,5.4,114.6
348,124504,635019388,0,4711,0,4974835,410873886,537847464,301636,27.29,5.28,114.8
349,11235,461076770,0,625,0,3753560,289119319,445390934,234896,24.91,5.2,121.1
350,94468,600415406,32206848,1519,62904,4876257,372525365,536465485,331248,37.47,6.38,112.0
351,121986,454079922,14901248,1614,29104,3338718,291399928,434724646,231477,25.75,5.43,104.6
352,113786,635151893,0,12050,0,4366084,442103351,620050676,323449,28.09,5.46,104.0
353,56178,502411449,0,5096,0,3454716,333957896,415110505,193983,26.7,5.34,103.4
354,13523,636408954,0,626,0,5181918,421399216,577618653,351469,28.13,5.18,122.8
355,107748,484288155,32235520,1025,62960,3849078,312956651,433337592,252512,38.41,6.48,115.9
356,82985,680163684,15273984,8477,29832,5575504,481471849,633811924,363454,26.96,5.42,103.2
357,16913,463570692,0,239,0,3485195,288505280,417160775,203225,28.93,5.41,102.9
358,149286,743783268,0,11690,0,5491155,538990930,716084356,364173,27.46,5.29,102.3
359,28492,616091143,0,761,0,4785054,378079500,533270406,271244,27.98,5.2,119.8
360,74948,495372628,47079424,2011,91952,3715080,327735198,417352569,235352,35.18,6.39,131.2
361,102379,372447292,0,399,0,2690404,230948386,291504385,146360,25.6,5.36,131.1
362,12377,527862399,0,366,0,3934334,305440534,464354084,254964,27.46,5.43,131.1
363,154347,629804982,0,12228,0,4608668,430743771,546451679,276011,26.2,5.28,114.8
364,19912,750721503,716800,454,1400,5705305,472723523,695113933,360961,26.43,5.34,108.0
365,56482,350254223,46481408,2924,90784,2929445,227004855,297932140,164151,39.37,6.68,107.6
366,197900,533370084,22937600,10141,44800,4476647,399784196,459671095,283072,40.16,6.6,107.8
367,102592,587039918,0,3294,0,5202292,416990502,531489323,331459,40.33,6.64,102.7
368,184652,725120734,0,5180,0,5779696,534057179,633494952,375085,38.82,6.41,103.2
369,121659,597835865,143360,6094,280,4888499,391353556,532514245,300796,28.73,5.35,103.3
370,10494,414679853,913408,557,1784,3373306,251095178,393831715,206769,24.61,5.16,109.6
371,10643,539046023,0,510,0,3958717,318230113,490196386,269214,25.78,5.1,109.5
372,6626,478735013,0,299,0,3509740,300197646,454708613,251686,27.0,5.33,99.9
373,160004,548905321,0,10407,0,3546822,404431801,474923543,234708,26.02,5.25,117.0
374,13029,670305980,0,509,0,5262042,423222216,592671520,341362,26.83,5.14,116.4
375,103171,574006694,0,1053,0,3947372,473076065,531338463,200936,26.2,5.29,108.8
376,14324,660916320,1658880,566,3240,5282410,405580468,611697748,350299,27.04,5.18,100.7
377,102354,647107371,0,10085,0,4556980,503267280,572238366,308813,32.3,6.26,100.5
378,592331,1562804871,28672,54313,56,15062088,1563060487,1499798153,882765,39.66,6.84,121.1
379,1264177,1621517771,1961984,106476,3832,10847082,1607362468,1493017798,734793,40.34,7.0,105.7
380,1459211,2127351888,5410816,209601,10568,12385463,2294593659,2039480466,1151204,40.25,6.9,111.2
381,612380,911908968,655360,45268,1280,6441139,764857268,880366719,527659,40.17,7.07,101.8
382,1588537,2403333211,2035712,158454,3976,13589503,2267550738,2270858914,1199094,40.18,7.04,101.8
383,1419319,2021889530,0,107476,0,11425961,1904343081,1855345233,978807,40.17,7.06,121.9
384,1026256,1377588249,0,114350,0,8980715,1355500646,1304843197,604122,40.18,7.09,112.6
385,1563015,1892360245,8499200,88065,16600,9993241,2382727229,1776362900,698902,40.24,6.93,100.8
386,1141142,1499569963,0,62661,0,5465110,1909163567,1441320817,454945,40.14,6.63,109.5
387,1611638,1982505998,28672,144300,56,10257284,2070265456,1941184932,1005198,40.14,7.09,100.7
388,1083379,1390717633,0,181883,0,7529487,1342132067,1315964740,775105,40.08,7.15,119.4
389,2246641,1540094349,0,395391,0,10043060,1618691336,1485825141,868333,36.39,6.34,104.9
390,625381,1035751727,32223232,96453,62936,9038511,691184839,982053476,689851,36.34,5.74,104.5
391,73189,1226159690,1417216,3825,2768,10437622,903411892,1164057430,727167,39.52,5.39,104.3
392,25711,829129434,0,2136,0,8055771,531318593,781420366,589162,35.25,5.52,104.4
393,202841,1019094283,0,16748,0,9539703,694546795,975684397,656253,33.85,5.53,126.6
394,45768,539671597,0,1800,0,4671377,333435191,501598969,362780,33.11,5.25,101.4
395,73767,964011079,0,11530,0,8976545,655757523,912238949,668476,34.01,5.55,101.7
396,71113,898012297,1761280,3065,3440,8294122,552043759,832373062,588963,37.76,5.31,102.1
397,69499,951691195,19542016,1538,38168,8698305,666547920,910133307,643051,34.98,5.6,102.1
398,167057,1028290812,0,10821,0,9245721,695959393,964743944,637210,33.96,5.4,121.7
399,54456,919386743,0,2763,0,8351491,584774671,839395342,616916,33.68,5.33,101.8
400,108696,835801653,0,1183,0,8068209,521516825,779125707,582534,33.44,5.36,102.3
401,22637,467885513,1531904,925,2992,4472207,290589831,456350381,317343,37.07,5.21,102.4
402,23202,879594877,0,958,0,8339079,566012616,852324619,610279,34.97,5.43,102.3
403,176201,938020548,0,9192,0,8332519,618169810,846815303,591520,33.92,5.36,124.7
404,36699,881381297,0,1827,0,8264881,539317671,786839296,582325,32.42,5.23,103.0
405,42001,842274267,1331200,7383,2600,7626238,533803388,813792225,575414,35.73,5.37,103.5
406,44969,884576867,401408,3570,784,8560757,576205156,855439281,622395,36.13,5.21,103.0
407,10364,827393769,2781184,2228,5432,7758944,525625709,783597326,576699,33.58,5.42,103.6
408,142085,992906717,0,16847,0,8853734,680165921,931078509,604861,34.23,5.4,124.9
409,35527,930512957,0,1742,0,8650229,592362191,828456753,606789,33.35,5.15,105.2
410,16013,822897029,1417216,1777,2768,7760749,514221620,783878063,569391,37.15,5.17,105.1
411,13240,838789663,86016,2863,168,8218266,549436924,803590680,595502,36.58,5.68,104.8
412,356461,656123324,0,12732,0,5422683,523547216,637092854,367031,34.31,5.87,105.0
413,401555,1130330154,0,21551,0,9769340,862632074,1039934639,664719,34.48,5.35,120.6
414,38179,920458019,0,1621,0,8480109,578323740,830194681,575511,32.29,5.17,101.6
415,75480,837034497,1990656,2084,3888,7785906,516068466,791061797,564874,37.97,5.22,102.0
416,28941,857757555,143360,1077,280,8181439,561694836,803332503,603043,34.14,5.12,102.6
417,21169,839935054,57344,759,112,7921984,538829053,803050670,601520,34.21,5.49,110.1
418,185357,982774328,0,10063,0,8586802,660817366,928607766,658574,33.88,5.43,123.9
419,26056,874417263,0,1217,0,7898087,565356670,837401305,588825,33.65,5.18,100.5
420,29571,898347775,1388544,2856,2712,8348988,581304978,870365881,614257,38.41,5.27,109.9
421,15277,491639929,0,799,0,4835404,317496630,468440632,354349,33.03,5.3,109.3
422,135910,989764654,0,5648,0,9137867,665735732,958160155,672866,34.91,5.48,109.4
423,184505,981940490,0,9817,0,8638287,629182725,897079532,661542,34.8,5.31,109.8
424,34066,919312015,0,977,0,8288640,585140798,865231125,630829,33.02,5.23,101.0
425,27427,853375843,1646592,1170,3216,7881230,540392355,809209031,586845,38.68,5.17,101.5
426,33556,883139604,0,291,0,8452109,554296716,832997388,611072,33.17,5.13,101.6
427,122157,947361914,0,7482,0,8286214,613265189,865670005,592697,34.55,5.38,112.8
428,42453,437361858,18448384,6224,36032,4122970,277406271,408958545,307268,34.14,5.36,131.6
429,51335,949956546,0,953,0,9004544,591399641,885630572,642364,33.17,5.26,131.5
430,26462,853746156,1503232,1779,2936,7998686,536559037,815744866,577056,37.11,5.18,131.2
431,22989,890672489,0,5176,0,8530633,575071002,840971421,617252,33.79,5.2,124.7
432,16952,856885655,0,2403,0,8150213,550080541,811469076,587230,34.15,5.43,101.1
433,168956,966032114,0,17389,0,8784851,639109568,891205844,609108,33.8,5.31,101.1
434,12978,877516946,1388544,8491,2712,8418089,555486907,845518418,596952,35.0,5.34,101.0
435,86632,440247017,430080,897,840,4120792,277397562,424963843,291149,36.25,5.15,101.2
436,34730,946671480,0,2711,0,8938805,598341164,909351051,646160,33.13,5.16,101.5
437,16228,877456292,0,952,0,8312466,545855199,830339448,609039,34.2,5.42,101.7
438,187936,956647306,630784,21138,1232,8505412,649055274,912197259,656480,35.23,5.46,101.9
439,47773,931068115,1474560,1369,2880,8787197,597932679,894328550,635334,37.69,5.31,101.9
440,39013,857692194,0,2483,0,8264638,549296056,815846763,615550,35.82,5.16,127.2
441,23556,825845943,0,326,0,7666199,539907853,796302936,557657,33.37,5.1,127.7
442,15314,871164051,0,1970,0,8117127,549371654,837627216,612207,34.64,5.5,128.3
443,174375,1015379182,0,13319,0,9022544,663228060,942568747,638698,33.43,5.39,128.8
444,24625,542916625,1818624,710,3552,4838463,330435783,496397455,332129,36.9,5.51,129.3
445,404151,1082167655,0,29908,0,9655824,780159010,991843619,684691,36.49,6.06,129.7
446,381597,674352328,0,22732,0,5712637,587706788,660430964,395253,34.56,5.83,130.1
447,469266,1181038185,0,17352,0,10418677,877300282,1114639006,743678,35.42,5.5,130.5
448,203804,979678784,57344,8013,112,9005778,677019958,930633209,650381,33.62,5.35,130.7
449,41240,953381066,1417216,1751,2768,8941605,609589076,904100452,652814,38.58,5.18,130.8
450,45850,901952335,114688,4765,224,8652120,587358706,859072292,649957,40.17,6.17,131.1
451,50799,480518293,0,723,0,4595505,309778390,459492391,338570,39.18,6.22,131.3
452,73895,947170133,172032,3574,336,9160514,608382587,889687126,662696,38.31,6.1,118.3
453,222473,1047571036,57344,6766,112,9471644,711173207,992904846,700285,33.64,5.39,127.4
454,114404,947457991,778240,697,1520,8828796,597735566,894903131,614563,34.0,5.3,127.4
455,30432,430711716,0,352,0,3922889,270450345,422469300,293453,32.46,5.13,116.2
456,23980,832118395,0,694,0,7676198,518891305,786884607,576382,32.88,5.12,116.2
457,159152,1335636184,0,17077,0,11803230,891839381,1230669350,880509,34.19,5.44,116.4
458,104215,859010207,18305024,4618,35752,8325149,532726766,803986682,589532,33.95,5.55,122.5
459,43585,513991418,1142784,887,2232,5072665,322522038,490449116,360319,33.08,5.27,122.6
460,26730,865117789,0,1019,0,8064425,544635076,833127964,585795,33.07,5.13,122.0
461,16131,839096825,0,564,0,7900951,524612630,792308516,572752,33.06,5.11,116.2
462,14831,844013803,1503232,1029,2936,7834548,525072943,790384887,579953,36.41,5.5,116.1
463,212171,924388365,0,8371,0,8744434,613969282,848265519,594535,38.53,5.37,121.4
464,47444,890668390,0,1951,0,8704276,564822891,820624079,601401,33.19,5.09,120.8
465,21562,799112908,0,948,0,7428045,499906093,755480914,522268,31.85,5.13,120.7
466,22652,781142250,0,1264,0,7257916,477552574,709168362,499789,32.3,5.08,120.2
467,11597,774458763,1380352,1701,2696,7230403,478672198,726159074,515416,33.13,5.44,119.7
468,203737,860162607,2048000,6352,4000,7139979,601721185,803729359,568868,40.28,5.42,126.3
469,46108,926714221,0,2064,0,8617682,612045932,897027033,632286,35.09,5.17,118.1
470,17744,827206915,0,1009,0,7661255,530170007,792552210,559490,32.7,5.15,118.1
471,35889,832720660,0,1699,0,7719399,529933778,780537573,564661,32.87,5.21,118.1
472,162663,974261498,0,5039,0,8887123,659062791,905355070,607547,34.7,5.45,117.7
473,52959,477172284,2560000,662,5000,4369012,302227623,445909038,323298,37.24,5.44,125.8
474,59587,942897129,0,3449,0,9071352,606477282,895166063,673960,36.72,5.26,116.2
475,73188,849551491,0,1543,0,7954196,536097223,795277266,596677,33.14,5.17,121.9
476,13266,835247939,0,1118,0,7754161,524240300,785988593,574251,32.99,5.1,121.4
477,13764,798637403,0,734,0,7366424,501998333,767839534,543957,33.8,5.37,115.3
478,155291,952595689,1900544,13821,3712,8698861,634988818,874392697,613982,36.55,5.41,126.8
479,66036,879694439,0,1144,0,8810718,552385848,838346106,612976,39.73,5.13,116.7
480,11624,445786691,0,261,0,4204964,291516577,432464221,313230,33.01,5.12,116.8
481,29435,1217084765,0,1902,0,11280909,764020911,1166436382,818487,33.05,5.12,116.8
482,15468,456948141,0,666,0,4258233,284916524,445837632,305803,35.32,5.38,116.7
483,180303,1022279584,1536000,12134,3000,9372128,702038600,952538741,661380,34.3,5.41,123.6
484,38456,896768017,335872,2634,656,8632068,576059267,853383261,637125,40.02,5.17,118.4
485,19667,808699121,0,1079,0,7673759,524089459,774359385,570792,32.88,5.15,118.6
486,19268,810135564,0,738,0,7492188,504378139,764456107,545423,32.37,5.15,118.5
487,19267,816590230,0,1119,0,7641153,506461682,770027251,540061,33.8,5.43,118.2
488,119959,933435774,114688,19046,224,8388428,623982896,839013115,573888,34.87,5.45,118.7
489,54796,913796894,19935232,1333,38936,8576852,592092490,819166126,608163,40.25,5.15,118.1
490,30317,437128726,0,636,0,4284207,284787590,418877609,311309,35.81,5.19,118.2
491,30236,853374297,0,573,0,8026003,539867080,801396727,590341,33.02,5.09,118.2
492,14454,842696606,0,3390,0,7885638,535569176,800245869,564776,34.67,5.55,118.7
493,201781,951279929,0,11100,0,8347006,649346069,899184461,613768,33.55,5.33,119.0
494,42155,936201211,2617344,3103,5112,8384352,607137260,886632291,634566,38.09,5.35,118.8
495,61564,863408979,0,9170,0,8188338,572265270,816005027,631312,37.01,5.27,118.6
496,33640,826401061,0,494,0,7974659,518147569,769063310,570274,33.18,5.21,118.4
497,17047,802633576,0,1028,0,7496269,494757966,750840898,540718,34.37,5.48,118.8
498,166562,932070753,0,9304,0,8464925,584805675,818871987,607974,34.53,5.38,118.5
499,37218,900383911,2760704,21996,5392,8560931,570519189,818337530,593130,36.59,5.23,118.2
500,39144,850170051,0,1079,0,7227994,553081685,827171143,601573,38.81,5.16,118.4
501,22058,795121273,0,509,0,7450337,509165023,773946395,554114,32.12,5.1,118.7
502,30396,867234957,0,4233,0,7835738,565366303,831443669,571730,33.98,5.57,126.0
503,143466,571376221,0,12034,0,4990229,402351897,498526020,312695,33.2,5.3,117.5
504,40140,865775720,1957888,3025,3824,8283878,542582845,796276535,574372,34.17,5.26,117.2
505,43205,852858942,0,3684,0,7937899,528043631,799535322,578888,40.18,5.12,117.2
506,27259,800123838,0,459,0,7701110,517470820,752862528,563307,32.71,5.11,117.0
507,18131,783239474,0,12646,0,7035371,527307831,752122441,534530,35.49,5.51,129.4
508,183428,880511310,0,11353,0,8194129,595611368,813946975,573182,33.95,5.33,118.7
509,55514,898317387,626688,2358,1224,8200676,585509807,851551802,611352,33.3,5.32,118.8
510,45111,825376678,1302528,2593,2544,7792288,503202525,766362690,559665,40.29,5.18,119.1
511,34032,811249592,0,846,0,7912991,519767088,773060415,578918,32.7,5.18,119.0
512,27293,823637240,0,3616,0,7720763,511124818,777678629,556837,34.9,5.47,126.9
513,166448,1009433441,0,30307,0,9027189,699641408,928959169,680893,33.28,5.41,127.1
514,66269,937772523,0,1989,0,8620610,593566082,828179194,592177,32.99,5.28,127.5
515,100410,864286297,1929216,1393,3768,7948114,545000789,816908716,598704,39.77,5.15,126.9
516,24148,838999882,0,291,0,8222477,553576776,809998451,591601,35.01,5.11,117.3
517,15978,785692899,0,629,0,7357678,485926064,734789755,513511,32.89,5.5,116.9
518,141138,559837999,0,9234,0,4834519,386007091,526232368,315536,33.25,5.34,116.6
519,56699,908056648,0,629,0,8185916,584575386,865552686,583094,32.24,5.14,116.5
520,21799,793957567,19804160,1253,38680,7207412,492672176,732114252,529146,37.74,5.25,116.8
521,30345,875405600,114688,1598,224,8356741,575230766,843716320,617398,40.13,5.9,117.0
522,87966,903194815,0,3498,0,8627817,587836450,849174653,606020,39.63,6.24,116.9
523,127204,516951946,86016,4019,168,5014984,367668338,475574220,328169,39.69,6.14,116.8
524,169307,958591601,86016,2622,168,9541576,612500466,894760185,696664,33.5,5.29,116.7
525,61107,821569333,798720,703,1560,7760524,513992432,747444631,550199,32.59,5.14,126.9
526,23312,834490330,0,520,0,7828402,525365599,788187113,580605,32.44,5.09,126.5
527,10429,765437849,0,1747,0,6858930,477825211,738540545,508035,34.84,5.42,114.2
528,186252,950955545,0,11306,0,8327559,652592855,894946054,616910,33.68,5.26,114.2
529,49904,848189597,0,1600,0,7721607,519145399,770785634,562500,32.92,5.16,114.2
530,24553,768928114,1687552,767,3296,7191119,488273332,730443765,519014,32.33,5.18,114.7
531,20796,818427558,0,2194,0,7531096,502404074,770847601,538077,32.53,5.16,129.3
532,19723,790176058,0,10134,0,7248191,488206023,743697469,552953,33.32,5.48,113.9
533,182893,859540754,0,4942,0,7498835,561705757,807180567,584831,33.88,5.47,114.0
534,67712,913230431,6918144,3108,13512,8313652,572566418,831599328,588878,40.25,6.29,114.2
535,116746,887508320,5578752,4663,10896,8675719,573651745,845960029,629869,40.28,6.28,119.7
536,35704,438119544,11427840,1073,22320,4286098,287097295,430218812,315423,40.27,6.11,129.1
537,150260,955655854,5468160,6372,10680,9281559,641836802,911168244,667565,40.34,6.51,121.6
538,239312,964811495,5214208,17763,10184,8678592,651461292,866547764,598603,34.22,5.45,115.6
539,99187,871222614,630784,1955,1232,8202096,547509942,775230185,553475,33.27,5.2,115.5
540,25496,767683957,0,1342,0,7228931,479559807,729306098,536707,32.34,5.14,115.9
541,13487,772180389,0,2315,0,7303520,475443038,739120431,530913,32.48,5.13,123.1
542,30088,828356963,1560576,2610,3048,7538063,515894872,770409531,566721,40.1,6.49,123.0
543,219487,711279027,6012928,38277,11744,5618518,544396801,611928884,384023,40.18,6.35,115.9
544,97546,1139438008,11452416,21609,22368,10825937,767515157,1036175520,747259,40.29,6.4,115.9
545,55051,411091350,5439488,980,10624,4000943,265392599,396072880,293992,40.22,6.11,116.4
546,106118,832137403,10653696,6293,20808,8081320,547382831,793130720,584907,36.94,6.02,123.5
547,102223,919591384,1032192,2419,2016,8817788,574954825,854408619,628393,36.47,5.55,124.0
548,42417,969735535,5591040,10322,10920,9158933,629532945,904394453,673947,33.03,5.31,114.2
549,29645,783976929,0,1465,0,7319760,487548724,758592116,537630,34.89,5.46,114.2
550,156020,861522033,17530880,10972,34240,7976381,594182974,816348799,554762,34.45,5.59,114.7
551,48170,846643089,7086080,5780,13840,7937397,563836508,816471243,587202,40.29,6.33,120.6
552,87053,840418626,5410816,3470,10568,8026716,550513686,799519965,590068,40.22,6.24,128.5
